typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,240220,,,,C00,,0,0,,8,,10914.1,True,5,,10914100.0,False,10914.1,True,14.912,False,,666408.625,666408.625,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,870822,,,,C00,,0,0,,8,,4605.064,True,5,,142.0,False,4605.064,True,3.962,False,,67575.107,67575.107,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630590,,,,C00,,0,0,,8,,11279.473,True,5,,1725.0,False,11279.473,True,6.737,False,,85578.992,85578.992,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,482010,,,,C00,,0,0,,8,,242560.4,True,5,,32079.0,False,242560.4,True,17.258,False,,1459864.968,1459864.968,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,830210,,,,C00,,0,0,,8,,37957.894,True,5,,37786.0,False,37957.894,True,35.857,False,,390773.185,390773.185,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,611510,,,,C00,,0,0,,8,,519.573,True,5,,5764.03,False,519.573,True,17.466,False,,38638.274,38638.274,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,960920,,,,C00,,0,0,,8,,49.478,True,5,,1162.0,False,49.478,True,1.651,False,,1876.149,1876.149,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,392340,,,,C00,,0,0,,8,,5338.226,True,5,,1786.0,False,5338.226,True,10.628,False,,31295.327,31295.327,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,961000,,,,C00,,0,0,,8,,2920.565,True,5,,1206.0,False,2920.565,True,5.974,False,,17915.596,17915.596,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,761290,,,,C00,,0,0,,8,,34955.123,True,5,,114145.0,False,34955.123,True,48.919,False,,321056.413,321056.413,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,620791,,,,C00,,0,0,,8,,108.309,True,5,,246.0,False,108.309,True,0.122,False,,1799.545,1799.545,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,846610,,,,C00,,0,0,,8,,980.296,True,5,,2331.0,False,980.296,True,4.031,False,,132541.133,132541.133,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,854720,,,,C00,,0,0,,8,,2282.585,True,5,,9872.0,False,2282.585,True,1.556,False,,70133.55,70133.55,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,830250,,,,C00,,0,0,,8,,29806.41,True,5,,35015.0,False,29806.41,True,33.154,False,,378349.706,378349.706,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,611529,,,,C00,,0,0,,8,,1463.332,True,5,,6712.0,False,1463.332,True,2.263,False,,33329.877,33329.877,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,621590,,,,C00,,0,0,,8,,3.583,True,5,,616.0,False,3.583,True,0.035,False,,1101.02,1101.02,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,961519,,,,C00,,0,0,,8,,450.861,True,5,,9662.0,False,450.861,True,0.432,False,,8334.904,8334.904,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,853321,,,,C00,,0,0,,8,,441.113,True,5,,2084459.0,False,441.113,True,0.48,False,,67518.627,67518.627,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630231,,,,C00,,0,0,,8,,17407.292,True,5,,18337.0,False,17407.292,True,18.98,False,,196974.827,196974.827,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,940410,,,,C00,,0,0,,8,,201011.749,True,5,,10233.0,False,201011.749,True,64.18,False,,741063.109,741063.109,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630221,,,,C00,,0,0,,8,,8004.526,True,5,,6810.0,False,8004.526,True,7.068,False,,97413.01,97413.01,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,621320,,,,C00,,0,0,,8,,38.67,True,5,,23.0,False,38.67,True,0.012,False,,661.521,661.521,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,621142,,,,C00,,0,0,,8,,2196.327,True,5,,4232.0,False,2196.327,True,1.788,False,,93628.254,93628.254,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,848071,,,,C00,,0,0,,8,,1488.048,True,5,,14170.0,False,1488.048,True,5.162,False,,68050.311,68050.311,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,650500,,,,C00,,0,0,,8,,6814.991,True,5,,80042.0,False,6814.991,True,18.639,False,,436109.764,436109.764,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,820210,,,,C00,,0,0,,8,,10924.413,True,5,,29019.0,False,10924.413,True,21.803,False,,111099.806,111099.806,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,392330,,,,C00,,0,0,,8,,189342.398,True,5,,8040915.0,False,189342.398,True,277.75,False,,1182291.707,1182291.707,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,821000,,,,C00,,0,0,,8,,3524.158,True,5,,2256.2,False,3524.158,True,13.542,False,,61264.366,61264.366,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,940610,,,,C00,,0,0,,8,,33922.893,True,5,,769.0,False,33922.893,True,33.36,False,,102281.259,102281.259,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,060311,,,,C00,,0,0,,8,,110.851,True,5,,30.0,False,110.851,True,0.03,False,,979.622,979.622,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,902300,,,,C00,,0,0,,8,,39648.365,True,5,,13513.0,False,39648.365,True,37.713,False,,5074659.264,5074659.264,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,650691,,,,C00,,0,0,,8,,1090.497,True,5,,2013.0,False,1090.497,True,1.175,False,,16860.668,16860.668,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,620891,,,,C00,,0,0,,8,,523.689,True,5,,719.0,False,523.689,True,0.301,False,,9951.378,9951.378,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,392220,,,,C00,,0,0,,8,,1064.207,True,5,,197.0,False,1064.207,True,1.159,False,,7847.365,7847.365,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,821420,,,,C00,,0,0,,8,,2153.621,True,5,,45829.6,False,2153.621,True,6.74,False,,59892.635,59892.635,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630293,,,,C00,,0,0,,8,,885.03,True,5,,2470.5,False,885.03,True,2.111,False,,8694.553,8694.553,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,940511,,,,C00,,0,0,,8,,29535.13,True,5,,40715.0,False,29535.13,True,33.064,False,,1226991.434,1226991.434,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,490810,,,,C00,,0,0,,8,,214.765,True,5,,12475.0,False,214.765,True,2.038,False,,17373.525,17373.525,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,960719,,,,C00,,0,0,,8,,189.615,True,5,,16910.0,False,189.615,True,0.733,False,,6009.518,6009.518,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,853529,,,,C00,,0,0,,8,,14695.519,True,5,,1502.0,False,14695.519,True,22.241,False,,334443.934,334443.934,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,841620,,,,C00,,0,0,,8,,658.171,True,5,,7.0,False,658.171,True,0.759,False,,29306.22,29306.22,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,401694,,,,C00,,0,0,,8,,653.623,True,5,,44.0,False,653.623,True,0.3,False,,2427.957,2427.957,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,820231,,,,C00,,0,0,,8,,45.046,True,5,,84.0,False,45.046,True,0.088,False,,1499.62,1499.62,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,620990,,,,C00,,0,0,,8,,967.198,True,5,,5436.0,False,967.198,True,4.352,False,,61580.52,61580.52,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,820780,,,,C00,,0,0,,8,,49.579,True,5,,2226.71,False,49.579,True,0.614,False,,19434.692,19434.692,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,650100,,,,C00,,0,0,,8,,5.237,True,5,,213.0,False,5.237,True,0.038,False,,974.429,974.429,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,853331,,,,C00,,0,0,,8,,1.858,True,5,,5963.0,False,1.858,True,0.007,False,,842.644,842.644,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,621143,,,,C00,,0,0,,8,,4379.839,True,5,,13697.0,False,4379.839,True,7.108,False,,202423.448,202423.448,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,940531,,,,C00,,0,0,,8,,379.562,True,5,,85.0,False,379.562,True,0.065,False,,5334.364,5334.364,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,820740,,,,C00,,0,0,,8,,1750.519,True,5,,32980.67,False,1750.519,True,9.058,False,,336471.992,336471.992,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,870821,,,,C00,,0,0,,8,,16082.609,True,5,,9183.47,False,16082.609,True,9.133,False,,264159.773,264159.773,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,410419,,,,C00,,0,0,,8,,73785.778,True,5,,3600.0,False,73785.778,True,58.731,False,,77245.387,77245.387,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630232,,,,C00,,0,0,,8,,6170.304,True,5,,5434.0,False,6170.304,True,5.859,False,,53306.64,53306.64,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,853530,,,,C00,,0,0,,8,,12048.664,True,5,,18094.0,False,12048.664,True,14.098,False,,419478.908,419478.908,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,701090,,,,C00,,0,0,,8,,309672.37,True,5,,845227.1,False,309672.37,True,290.152,False,,397933.711,397933.711,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,490890,,,,C00,,0,0,,8,,428.504,True,5,,2875.0,False,428.504,True,0.509,False,,42194.517,42194.517,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630539,,,,C00,,0,0,,8,,238.898,True,5,,669.0,False,238.898,True,0.157,False,,3448.478,3448.478,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,830629,,,,C00,,0,0,,8,,1117.712,True,5,,3023.0,False,1117.712,True,1.703,False,,17151.504,17151.504,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,060390,,,,C00,,0,0,,8,,2630.141,True,5,,13443.0,False,2630.141,True,6.62,False,,35961.678,35961.678,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,853521,,,,C00,,0,0,,8,,155553.689,True,5,,3407.4,False,155553.689,True,270.03,False,,7046345.355,7046345.355,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,820150,,,,C00,,0,0,,8,,1179.215,True,5,,5178.0,False,1179.215,True,2.01,False,,32833.899,32833.899,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,732090,,,,C00,,0,0,,8,,56938.354,True,5,,87097.07,False,56938.354,True,230.058,False,,956322.919,956322.919,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,821599,,,,C00,,0,0,,8,,17885.637,True,5,,206649.0,False,17885.637,True,122.637,False,,227926.734,227926.734,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,841869,,,,C00,,0,0,,8,,51367.349,True,5,,5655.23,False,51367.349,True,91.051,False,,1185544.131,1185544.131,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,410712,,,,C00,,0,0,,8,,32020.352,True,5,,9436.85,False,32020.352,True,31.989,False,,831154.595,831154.595,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,820830,,,,C00,,0,0,,8,,865.067,True,5,,2319.0,False,865.067,True,7.232,False,,104861.125,104861.125,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,360330,,,,C00,,0,0,,8,,184.242,True,5,,13200.0,False,184.242,True,6.275,False,,22289.164,22289.164,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,410390,,,,C00,,0,0,,8,,153692.118,True,5,,82942.9,False,153692.118,True,200.937,False,,262686.769,262686.769,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,392210,,,,C00,,0,0,,8,,8710.251,True,5,,167.0,False,8710.251,True,4.936,False,,66974.609,66974.609,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,732429,,,,C00,,0,0,,8,,28693.063,True,5,,1333.0,False,28693.063,True,5.016,False,,109813.119,109813.119,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630411,,,,C00,,0,0,,8,,37.431,True,5,,7.0,False,37.431,True,0.014,False,,259.025,259.025,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,830150,,,,C00,,0,0,,8,,2159.702,True,5,,6050.0,False,2159.702,True,3.194,False,,55737.842,55737.842,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,820140,,,,C00,,0,0,,8,,42.241,True,5,,37.04,False,42.241,True,0.011,False,,311.609,311.609,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630291,,,,C00,,0,0,,8,,10558.367,True,5,,19725.0,False,10558.367,True,13.766,False,,121675.701,121675.701,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,900211,,,,C00,,0,0,,8,,3487.502,True,5,,4925.0,False,3487.502,True,4.981,False,,2790911.238,2790911.238,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,611120,,,,C00,,0,0,,8,,3660.523,True,5,,21108.0,False,3660.523,True,3.685,False,,109854.017,109854.017,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,830610,,,,C00,,0,0,,8,,1.478,True,5,,4.0,False,1.478,True,0.001,False,,23.371,23.371,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,460211,,,,C00,,0,0,,8,,702.192,True,5,,39.0,False,702.192,True,0.095,False,,5158.435,5158.435,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630190,,,,C00,,0,0,,8,,6870.487,True,5,,9927.0,False,6870.487,True,12.526,False,,58256.036,58256.036,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,820310,,,,C00,,0,0,,8,,1422.488,True,5,,3680.04,False,1422.488,True,1.691,False,,27384.628,27384.628,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,820719,,,,C00,,0,0,,8,,49548.028,True,5,,7968.0,False,49548.028,True,117.86,False,,1369311.91,1369311.91,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,821194,,,,C00,,0,0,,8,,4615.878,True,5,,4494.0,False,4615.878,True,0.491,False,,83012.109,83012.109,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,901540,,,,C00,,0,0,,8,,473.776,True,5,,78.0,False,473.776,True,0.482,False,,576975.414,576975.414,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,621520,,,,C00,,0,0,,8,,119.017,True,5,,624.0,False,119.017,True,0.132,False,,3165.433,3165.433,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630259,,,,C00,,0,0,,8,,249.127,True,5,,47004.0,False,249.127,True,29.56,False,,10799.864,10799.864,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,731021,,,,C00,,0,0,,8,,87401.018,True,5,,263846.0,False,87401.018,True,68.977,False,,374316.96,374316.96,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,970531,,,,C00,,0,0,,8,,14.793,True,5,,3266.0,False,14.793,True,0.06,False,,449331.742,449331.742,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,460219,,,,C00,,0,0,,8,,2690.221,True,5,,4285.0,False,2690.221,True,1.225,False,,26389.426,26389.426,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,853329,,,,C00,,0,0,,8,,6184.166,True,5,,21212.0,False,6184.166,True,3.915,False,,304966.329,304966.329,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,820560,,,,C00,,0,0,,8,,1013.054,True,5,,3184.0,False,1013.054,True,3.044,False,,27455.39,27455.39,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,820840,,,,C00,,0,0,,8,,13271.693,True,5,,31568.05,False,13271.693,True,30.525,False,,185112.894,185112.894,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630520,,,,C00,,0,0,,8,,527.353,True,5,,2204.0,False,527.353,True,0.89,False,,9987.732,9987.732,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630253,,,,C00,,0,0,,8,,233.866,True,5,,383.0,False,233.866,True,0.148,False,,2164.387,2164.387,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,820239,,,,C00,,0,0,,8,,4614.984,True,5,,2673.0,False,4614.984,True,3.155,False,,109978.012,109978.012,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,392510,,,,C00,,0,0,,8,,35691.303,True,5,,2205.0,False,35691.303,True,41.827,False,,194826.669,194826.669,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,392350,,,,C00,,0,0,,8,,195796.688,True,5,,275385958.8,False,195796.688,True,353.928,False,,1352827.77,1352827.77,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,731029,,,,C00,,0,0,,8,,132646.129,True,5,,139732.0,False,132646.129,True,241.086,False,,666920.833,666920.833,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,848710,,,,C00,,0,0,,8,,38501.906,True,5,,329.0,False,38501.906,True,20.528,False,,1216703.128,1216703.128,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,490290,,,,C00,,0,0,,8,,128552.946,True,5,,270088.0,False,128552.946,True,64.087,False,,970733.558,970733.558,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,820570,,,,C00,,0,0,,8,,32249.147,True,5,,7244.01,False,32249.147,True,61.803,False,,495812.187,495812.187,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,850520,,,,C00,,0,0,,8,,331.531,True,5,,52.0,False,331.531,True,0.129,False,,12718.21,12718.21,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,854430,,,,C00,,0,0,,8,,27583.187,True,5,,4491.0,False,27583.187,True,11.055,False,,1182888.309,1182888.309,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,848060,,,,C00,,0,0,,8,,940.912,True,5,,58.0,False,940.912,True,0.392,False,,9182.741,9182.741,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,840420,,,,C00,,0,0,,8,,191.246,True,5,,4.0,False,191.246,True,0.381,False,,2660.366,2660.366,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,411200,,,,C00,,0,0,,8,,35.177,True,5,,537.0,False,35.177,True,0.012,False,,1957.946,1957.946,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,401410,,,,C00,,0,0,,8,,6949.995,True,5,,1441.0,False,6949.995,True,4.254,False,,150900.773,150900.773,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,611190,,,,C00,,0,0,,8,,1096.73,True,5,,3611.0,False,1096.73,True,0.361,False,,65484.727,65484.727,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,360360,,,,C00,,0,0,,8,,9144.66,True,5,,34334.0,False,9144.66,True,9.993,False,,424146.557,424146.557,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,848180,,,,C00,,0,0,,8,,265978.266,True,5,,565261.02,False,265978.266,True,331.848,False,,10991174.961,10991174.961,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,901850,,,,C00,,0,0,,8,,10631.348,True,5,,8589.0,False,10631.348,True,10.84,False,,4049500.519,4049500.519,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,660320,,,,C00,,0,0,,8,,17.811,True,5,,36.0,False,17.811,True,1.037,False,,102.571,102.571,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,482290,,,,C00,,0,0,,8,,28302.34,True,5,,101.5,False,28302.34,True,5.339,False,,42621.032,42621.032,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,830621,,,,C00,,0,0,,8,,62.119,True,5,,1938.0,False,62.119,True,0.183,False,,5016.263,5016.263,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,853540,,,,C00,,0,0,,8,,5709.421,True,5,,3470.1,False,5709.421,True,1.581,False,,190201.866,190201.866,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,410799,,,,C00,,0,0,,8,,584.302,True,5,,74.75,False,584.302,True,0.168,False,,12646.799,12646.799,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,731010,,,,C00,,0,0,,8,,132801.14,True,5,,7723.0,False,132801.14,True,98.406,False,,641905.086,641905.086,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,730900,,,,C00,,0,0,,8,,207583.779,True,5,,3461.0,False,207583.779,True,147.086,False,,1384425.618,1384425.618,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,620920,,,,C00,,0,0,,8,,867.429,True,5,,3494.0,False,867.429,True,0.809,False,,34948.948,34948.948,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,060319,,,,C00,,0,0,,8,,11860.729,True,5,,559637.0,False,11860.729,True,22.766,False,,125537.711,125537.711,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,848120,,,,C00,,0,0,,8,,7944.568,True,5,,7870.01,False,7944.568,True,7.341,False,,650260.763,650260.763,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630710,,,,C00,,0,0,,8,,19475.86,True,5,,105332.3,False,19475.86,True,35.464,False,,176877.965,176877.965,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,401692,,,,C00,,0,0,,8,,273.326,True,5,,534.0,False,273.326,True,0.554,False,,1303.566,1303.566,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,441600,,,,C00,,0,0,,8,,27744.827,True,5,,459597.0,False,27744.827,True,39.105,False,,234670.482,234670.482,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,840510,,,,C00,,0,0,,8,,215.237,True,5,,695.0,False,215.237,True,0.711,False,,10803.759,10803.759,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630419,,,,C00,,0,0,,8,,5896.394,True,5,,11153.0,False,5896.394,True,13.604,False,,52586.043,52586.043,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,830300,,,,C00,,0,0,,8,,5581.022,True,5,,933.0,False,5581.022,True,4.214,False,,32691.078,32691.078,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,410791,,,,C00,,0,0,,8,,18.589,True,5,,259.0,False,18.589,True,0.053,False,,434.955,434.955,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,690490,,,,C00,,0,0,,8,,32968.8,True,5,,1806.0,False,32968.8,True,16.073,False,,60137.378,60137.378,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,460212,,,,C00,,0,0,,8,,2909.264,True,5,,2298.0,False,2909.264,True,2.051,False,,35559.183,35559.183,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,950720,,,,C00,,0,0,,8,,871.078,True,5,,1815.0,False,871.078,True,2.659,False,,43039.757,43039.757,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,820760,,,,C00,,0,0,,8,,86.745,True,5,,1917.0,False,86.745,True,0.913,False,,36956.881,36956.881,6,False,True
C,M,20231101,2023,11,202311,36,,,X,,0,,,0,,,H6,HS,True,630130,,,,C00,,0,0,,8,,12453.983,True,5,,3140.0,False,12453.983,True,11.531,False,,164522.001,164522.001,6,False,True
